Output Power with Flux-Weakening Control
Speed (rpm)
Power (W)
67.3556	55662.310819
145.356	120121.126623
223.356	184579.942427
301.356	249038.758230
379.356	313497.574034
457.356	377956.389838
535.356	442415.205642
613.356	506874.021446
691.356	571332.837249
769.356	635791.653053
847.356	700250.468857
925.356	764709.284661
1003.36	829168.100465
1081.36	893626.916268
1159.36	958085.732072
1237.36	1022544.547876
1315.36	1087003.363680
1393.36	1151462.179484
1471.36	1215920.995287
1549.36	1280342.362485
1626.52	1280419.198126
1703.61	1280360.196438
1780.56	1280404.742208
1857.34	1280370.587885
1933.84	1280396.745713
2009.74	1280384.839167
2082.07	1278807.944782
2160.06	1234315.596500
2238.05	1192801.239745
2316.04	1153975.685568
2394.03	1117585.989258
2472.03	1083409.962459
2550.02	1051251.632730
2628.01	1020937.484647
2706	992313.342099
2784	965241.739964
2861.99	939599.725701
2939.99	915276.990369
3017.98	892174.291435
3095.97	870202.087375
3173.97	849279.391904
3251.97	829332.771025
3329.96	810295.480765
3407.96	792106.739083
3485.95	774711.042057
3563.95	758057.636029
3641.94	742100.001560
3719.94	726795.427133
3797.94	712104.632848
3875.94	697991.414969
3953.93	684422.368070
4031.93	671366.613662
4109.93	658795.564055
4187.92	646682.721509
4265.92	635003.475486
4343.92	623734.952709
4421.92	612855.859581
4499.91	602346.348088
4577.91	592187.898078
4655.91	582363.205129
Output Power
