Phase Current vs Output Power 
Output Power (W)
Phase Current (A)
228288	178.008068
448899	259.297336
656885	350.368946
848331	442.269327
1.02049e+006	531.623274
1.1718e+006	616.834506
1.30185e+006	697.093106
1.41136e+006	772.066306
1.50119e+006	841.590297
1.57289e+006	905.723210
1.66913e+006	1018.620992
1.71494e+006	1112.987579
1.72402e+006	1191.489003
Phase Current
